,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-07T11:16:27.963+02:00,   0.286E-01,   0.02857
      2,2020-11-07T11:16:28.353+02:00,   0.314E-01,   0.05999
      3,2020-11-07T11:16:28.728+02:00,   0.346E-01,   0.09455
      4,2020-11-07T11:16:29.259+02:00,   0.346E-01,   0.12912
      5,2020-11-07T11:16:29.634+02:00,   0.346E-01,   0.16368
      6,2020-11-07T11:16:30.165+02:00,   0.303E-01,   0.19395
      7,2020-11-07T11:16:30.697+02:00,   0.303E-01,   0.22423
      8,2020-11-07T11:16:31.087+02:00,   0.303E-01,   0.25450
      9,2020-11-07T11:16:31.478+02:00,   0.303E-01,   0.28478
     10,2020-11-07T11:16:32.009+02:00,   0.303E-01,   0.31505
     20,2020-11-07T11:16:35.627+02:00,   0.230E-01,   0.56186
     30,2020-11-07T11:16:38.939+02:00,   0.253E-01,   0.80840
     40,2020-11-07T11:16:42.360+02:00,   0.222E-01,   1.05227
     50,2020-11-07T11:16:45.704+02:00,   0.189E-01,   1.26397
     60,2020-11-07T11:16:48.985+02:00,   0.189E-01,   1.45281
     70,2020-11-07T11:16:52.557+02:00,   0.147E-01,   1.60920
     80,2020-11-07T11:16:55.776+02:00,   0.196E-01,   1.77874
     90,2020-11-07T11:16:59.161+02:00,   0.173E-01,   1.97011
    100,2020-11-07T11:17:02.672+02:00,   0.155E-01,   2.12673
    200,2020-11-07T11:17:34.210+02:00,   0.203E-01,   3.84970
    300,2020-11-07T11:18:05.594+02:00,   0.238E-01,   6.15419
    400,2020-11-07T11:18:38.101+02:00,   0.202E-01,   8.64400
    500,2020-11-07T11:19:09.812+02:00,   0.245E-01,  11.03735
    600,2020-11-07T11:19:41.340+02:00,   0.261E-01,  13.53740
    700,2020-11-07T11:20:13.160+02:00,   0.275E-01,  16.05643
    800,2020-11-07T11:20:44.985+02:00,   0.269E-01,  18.38757
    900,2020-11-07T11:21:16.462+02:00,   0.242E-01,  20.96779
   1000,2020-11-07T11:21:47.975+02:00,   0.263E-01,  23.58140
   1100,2020-11-07T11:22:20.108+02:00,   0.242E-01,  25.87217
   1200,2020-11-07T11:22:51.917+02:00,   0.277E-01,  28.41342
   1300,2020-11-07T11:23:23.925+02:00,   0.210E-01,  30.60299
   1400,2020-11-07T11:23:55.937+02:00,   0.269E-01,  32.93635
   1500,2020-11-07T11:24:28.164+02:00,   0.251E-01,  35.35755
   1600,2020-11-07T11:25:00.191+02:00,   0.272E-01,  37.35279
   1700,2020-11-07T11:25:32.170+02:00,   0.226E-01,  39.47190
   1800,2020-11-07T11:26:03.942+02:00,   0.205E-01,  41.46532
   1900,2020-11-07T11:26:35.594+02:00,   0.225E-01,  43.84539
   2000,2020-11-07T11:27:06.866+02:00,   0.218E-01,  46.02243
   2100,2020-11-07T11:27:38.267+02:00,   0.229E-01,  48.46987
   2200,2020-11-07T11:28:10.164+02:00,   0.189E-01,  50.65142
   2300,2020-11-07T11:28:41.930+02:00,   0.233E-01,  52.94449
