,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-04T17:32:00.273+02:00,   0.372E-01,   0.03723
      2,2020-11-04T17:32:00.633+02:00,   0.410E-01,   0.07818
      3,2020-11-04T17:32:01.008+02:00,   0.410E-01,   0.11914
      4,2020-11-04T17:32:01.508+02:00,   0.410E-01,   0.16009
      5,2020-11-04T17:32:01.883+02:00,   0.410E-01,   0.20104
      6,2020-11-04T17:32:02.242+02:00,   0.410E-01,   0.24200
      7,2020-11-04T17:32:02.742+02:00,   0.410E-01,   0.28295
      8,2020-11-04T17:32:03.132+02:00,   0.410E-01,   0.32390
      9,2020-11-04T17:32:03.492+02:00,   0.410E-01,   0.36486
     10,2020-11-04T17:32:03.992+02:00,   0.410E-01,   0.40581
     20,2020-11-04T17:32:07.398+02:00,   0.328E-01,   0.76059
     30,2020-11-04T17:32:10.741+02:00,   0.293E-01,   1.06094
     40,2020-11-04T17:32:14.256+02:00,   0.262E-01,   1.32594
     50,2020-11-04T17:32:17.365+02:00,   0.234E-01,   1.56847
     60,2020-11-04T17:32:20.334+02:00,   0.234E-01,   1.80272
     70,2020-11-04T17:32:23.505+02:00,   0.211E-01,   2.02291
     80,2020-11-04T17:32:26.489+02:00,   0.211E-01,   2.23373
     90,2020-11-04T17:32:29.489+02:00,   0.211E-01,   2.44455
    100,2020-11-04T17:32:32.567+02:00,   0.211E-01,   2.65537
    200,2020-11-04T17:33:02.970+02:00,   0.190E-01,   4.57283
    300,2020-11-04T17:33:33.529+02:00,   0.190E-01,   6.46910
    400,2020-11-04T17:34:04.666+02:00,   0.170E-01,   8.14922
    500,2020-11-04T17:34:35.898+02:00,   0.170E-01,   9.84951
    600,2020-11-04T17:35:07.347+02:00,   0.170E-01,  11.54980
    700,2020-11-04T17:35:40.719+02:00,   0.170E-01,  13.25009
    800,2020-11-04T17:36:14.543+02:00,   0.170E-01,  14.95038
    900,2020-11-04T17:36:48.352+02:00,   0.170E-01,  16.65067
   1000,2020-11-04T17:37:22.364+02:00,   0.170E-01,  18.35096
   1100,2020-11-04T17:37:56.158+02:00,   0.170E-01,  20.05126
   1200,2020-11-04T17:38:27.529+02:00,   0.170E-01,  21.75155
   1300,2020-11-04T17:38:59.354+02:00,   0.170E-01,  23.45184
   1400,2020-11-04T17:39:31.148+02:00,   0.170E-01,  25.15213
   1500,2020-11-04T17:40:03.082+02:00,   0.170E-01,  26.85242
   1600,2020-11-04T17:40:35.031+02:00,   0.170E-01,  28.55271
   1700,2020-11-04T17:41:06.856+02:00,   0.170E-01,  30.25300
   1800,2020-11-04T17:41:38.613+02:00,   0.170E-01,  31.95330
   1900,2020-11-04T17:42:10.688+02:00,   0.135E-01,  33.59259
   2000,2020-11-04T17:42:42.810+02:00,   0.182E-01,  35.23886
   2100,2020-11-04T17:43:14.697+02:00,   0.175E-01,  37.00332
   2200,2020-11-04T17:43:46.647+02:00,   0.175E-01,  38.75735
   2300,2020-11-04T17:44:18.753+02:00,   0.150E-01,  40.35473
   2400,2020-11-04T17:44:50.562+02:00,   0.182E-01,  42.11453
   2500,2020-11-04T17:45:22.387+02:00,   0.182E-01,  43.92970
   2600,2020-11-04T17:45:54.618+02:00,   0.142E-01,  45.62275
   2700,2020-11-04T17:46:26.505+02:00,   0.171E-01,  47.32894
   2800,2020-11-04T17:46:58.439+02:00,   0.171E-01,  49.04263
   2900,2020-11-04T17:47:30.186+02:00,   0.169E-01,  50.71736
   3000,2020-11-04T17:48:01.792+02:00,   0.151E-01,  52.38205
   3100,2020-11-04T17:48:33.382+02:00,   0.183E-01,  54.20014
   3200,2020-11-04T17:49:04.629+02:00,   0.183E-01,  56.02638
   3300,2020-11-04T17:49:35.657+02:00,   0.183E-01,  57.85262
   3400,2020-11-04T17:50:07.216+02:00,   0.114E-01,  59.49280
   3500,2020-11-04T17:50:37.697+02:00,   0.178E-01,  60.84923
   3600,2020-11-04T17:51:07.928+02:00,   0.178E-01,  62.62751
   3700,2020-11-04T17:51:38.389+02:00,   0.178E-01,  64.40579
   3800,2020-11-04T17:52:08.636+02:00,   0.178E-01,  66.18407
   3900,2020-11-04T17:52:38.883+02:00,   0.178E-01,  67.96235
   4000,2020-11-04T17:53:09.270+02:00,   0.178E-01,  69.74062
   4100,2020-11-04T17:53:39.564+02:00,   0.178E-01,  71.51890
   4200,2020-11-04T17:54:09.998+02:00,   0.178E-01,  73.29718
   4300,2020-11-04T17:54:40.698+02:00,   0.178E-01,  75.07546
   4400,2020-11-04T17:55:11.070+02:00,   0.178E-01,  76.85374
   4500,2020-11-04T17:55:41.317+02:00,   0.178E-01,  78.63201
   4600,2020-11-04T17:56:11.626+02:00,   0.178E-01,  80.41029
   4700,2020-11-04T17:56:41.888+02:00,   0.178E-01,  82.18857
   4800,2020-11-04T17:57:12.182+02:00,   0.176E-01,  83.91123
   4900,2020-11-04T17:57:42.366+02:00,   0.176E-01,  85.66817
   5000,2020-11-04T17:58:12.363+02:00,   0.176E-01,  87.42512
   5100,2020-11-04T17:58:43.969+02:00,   0.176E-01,  89.18206
   5200,2020-11-04T17:59:15.310+02:00,   0.176E-01,  90.93901
   5300,2020-11-04T17:59:46.588+02:00,   0.176E-01,  92.69595
   5400,2020-11-04T18:00:17.895+02:00,   0.176E-01,  94.45289
   5500,2020-11-04T18:00:49.251+02:00,   0.176E-01,  96.20984
   5600,2020-11-04T18:01:20.664+02:00,   0.171E-01,  97.91603
   5700,2020-11-04T18:01:51.817+02:00,   0.171E-01,  99.63020
   5800,2020-11-04T18:02:23.188+02:00,   0.171E-01, 101.34436
   5900,2020-11-04T18:02:54.451+02:00,   0.171E-01, 103.05853
   6000,2020-11-04T18:03:25.682+02:00,   0.171E-01, 104.77269
   6100,2020-11-04T18:03:56.991+02:00,   0.171E-01, 106.48686
   6200,2020-11-04T18:04:28.285+02:00,   0.171E-01, 108.20102
   6300,2020-11-04T18:04:59.594+02:00,   0.184E-01, 109.92357
   6400,2020-11-04T18:05:31.044+02:00,   0.184E-01, 111.76724
   6500,2020-11-04T18:06:02.322+02:00,   0.184E-01, 113.61091
   6600,2020-11-04T18:06:33.693+02:00,   0.180E-01, 115.40661
   6700,2020-11-04T18:07:05.034+02:00,   0.180E-01, 117.20982
   6800,2020-11-04T18:07:36.343+02:00,   0.175E-01, 118.93999
   6900,2020-11-04T18:08:07.683+02:00,   0.171E-01, 120.64810
   7000,2020-11-04T18:08:38.977+02:00,   0.171E-01, 122.35951
   7100,2020-11-04T18:09:10.239+02:00,   0.171E-01, 124.07092
   7200,2020-11-04T18:09:41.517+02:00,   0.171E-01, 125.78233
   7300,2020-11-04T18:10:12.983+02:00,   0.171E-01, 127.49374
   7400,2020-11-04T18:10:44.276+02:00,   0.171E-01, 129.20515
   7500,2020-11-04T18:11:15.585+02:00,   0.171E-01, 130.91656
   7600,2020-11-04T18:11:47.017+02:00,   0.171E-01, 132.62797
   7700,2020-11-04T18:12:18.295+02:00,   0.184E-01, 134.35934
   7800,2020-11-04T18:12:49.572+02:00,   0.184E-01, 136.20246
   7900,2020-11-04T18:13:20.960+02:00,   0.184E-01, 138.04557
   8000,2020-11-04T18:13:52.285+02:00,   0.175E-01, 139.77657
   8100,2020-11-04T18:14:23.578+02:00,   0.175E-01, 141.52770
   8200,2020-11-04T18:14:54.903+02:00,   0.175E-01, 143.27883
   8300,2020-11-04T18:15:26.165+02:00,   0.175E-01, 145.02996
   8400,2020-11-04T18:15:57.349+02:00,   0.175E-01, 146.78109
   8500,2020-11-04T18:16:28.627+02:00,   0.175E-01, 148.53222
   8600,2020-11-04T18:17:00.171+02:00,   0.180E-01, 150.19696
   8700,2020-11-04T18:17:31.340+02:00,   0.180E-01, 151.99730
   8800,2020-11-04T18:18:02.711+02:00,   0.180E-01, 153.79765
   8900,2020-11-04T18:18:33.911+02:00,   0.176E-01, 155.55792
   9000,2020-11-04T18:19:05.158+02:00,   0.176E-01, 157.31811
   9100,2020-11-04T18:19:36.483+02:00,   0.176E-01, 159.07829
   9200,2020-11-04T18:20:07.761+02:00,   0.176E-01, 160.83848
   9300,2020-11-04T18:20:39.070+02:00,   0.176E-01, 162.59867
   9400,2020-11-04T18:21:10.535+02:00,   0.176E-01, 164.35886
   9500,2020-11-04T18:21:42.214+02:00,   0.176E-01, 166.11905
   9600,2020-11-04T18:22:13.492+02:00,   0.157E-01, 167.86783
   9700,2020-11-04T18:22:44.848+02:00,   0.154E-01, 169.58992
   9800,2020-11-04T18:23:16.798+02:00,   0.107E-01, 170.88814
   9900,2020-11-04T18:23:48.513+02:00,   0.102E-01, 171.88660
  10000,2020-11-04T18:24:19.979+02:00,   0.177E-01, 173.11252
  10100,2020-11-04T18:24:51.600+02:00,   0.177E-01, 174.87988
  10200,2020-11-04T18:25:23.003+02:00,   0.177E-01, 176.64723
  10300,2020-11-04T18:25:54.391+02:00,   0.177E-01, 178.41458
  10400,2020-11-04T18:26:25.903+02:00,   0.175E-01, 180.14603
  10500,2020-11-04T18:26:57.306+02:00,   0.175E-01, 181.89356
  10600,2020-11-04T18:27:28.709+02:00,   0.175E-01, 183.64110
  10700,2020-11-04T18:27:59.893+02:00,   0.175E-01, 185.38864
  10800,2020-11-04T18:28:31.265+02:00,   0.175E-01, 187.13617
  10900,2020-11-04T18:29:02.636+02:00,   0.175E-01, 188.88371
  11000,2020-11-04T18:29:33.883+02:00,   0.175E-01, 190.63125
  11100,2020-11-04T18:30:05.083+02:00,   0.175E-01, 192.37878
  11200,2020-11-04T18:30:36.609+02:00,   0.173E-01, 194.10118
  11300,2020-11-04T18:31:07.856+02:00,   0.173E-01, 195.82850
  11400,2020-11-04T18:31:39.222+02:00,   0.170E-01, 197.50107
  11500,2020-11-04T18:32:10.515+02:00,   0.170E-01, 199.19633
  11600,2020-11-04T18:32:41.700+02:00,   0.170E-01, 200.89159
  11700,2020-11-04T18:33:13.071+02:00,   0.170E-01, 202.58685
  11800,2020-11-04T18:33:44.537+02:00,   0.170E-01, 204.28212
  11900,2020-11-04T18:34:15.752+02:00,   0.170E-01, 205.97738
  12000,2020-11-04T18:34:46.999+02:00,   0.170E-01, 207.67264
  12100,2020-11-04T18:35:18.433+02:00,   0.170E-01, 209.36790
  12200,2020-11-04T18:35:49.680+02:00,   0.170E-01, 211.06316
  12300,2020-11-04T18:36:20.989+02:00,   0.170E-01, 212.75842
  12400,2020-11-04T18:36:52.423+02:00,   0.170E-01, 214.45368
  12500,2020-11-04T18:37:23.732+02:00,   0.170E-01, 216.14894
  12600,2020-11-04T18:37:54.995+02:00,   0.170E-01, 217.84420
  12700,2020-11-04T18:38:26.382+02:00,   0.170E-01, 219.53946
  12800,2020-11-04T18:38:57.597+02:00,   0.170E-01, 221.23472
  12900,2020-11-04T18:39:28.969+02:00,   0.170E-01, 222.92998
  13000,2020-11-04T18:40:00.559+02:00,   0.182E-01, 224.61963
  13100,2020-11-04T18:40:31.728+02:00,   0.182E-01, 226.44171
  13200,2020-11-04T18:41:02.943+02:00,   0.182E-01, 228.26380
  13300,2020-11-04T18:41:34.251+02:00,   0.182E-01, 230.08588
  13400,2020-11-04T18:42:05.576+02:00,   0.182E-01, 231.90797
  13500,2020-11-04T18:42:37.355+02:00,   0.177E-01, 233.61079
  13600,2020-11-04T18:43:09.327+02:00,   0.174E-01, 235.36227
  13700,2020-11-04T18:43:40.105+02:00,   0.174E-01, 237.10489
  13800,2020-11-04T18:44:11.836+02:00,   0.174E-01, 238.84752
  13900,2020-11-04T18:44:42.739+02:00,   0.174E-01, 240.59015
  14000,2020-11-04T18:45:13.658+02:00,   0.174E-01, 242.33277
  14100,2020-11-04T18:45:44.827+02:00,   0.152E-01, 243.99150
  14200,2020-11-04T18:46:15.792+02:00,   0.168E-01, 245.65007
  14300,2020-11-04T18:46:46.773+02:00,   0.151E-01, 247.30501
  14400,2020-11-04T18:47:17.645+02:00,   0.182E-01, 249.04263
  14500,2020-11-04T18:47:48.985+02:00,   0.137E-01, 250.79475
  14600,2020-11-04T18:48:20.185+02:00,   0.169E-01, 252.25754
  14700,2020-11-04T18:48:51.073+02:00,   0.169E-01, 253.95116
  14800,2020-11-04T18:49:22.069+02:00,   0.169E-01, 255.64478
  14900,2020-11-04T18:49:53.019+02:00,   0.169E-01, 257.33840
  15000,2020-11-04T18:50:23.922+02:00,   0.169E-01, 259.03202
  15100,2020-11-04T18:50:54.841+02:00,   0.169E-01, 260.72564
  15200,2020-11-04T18:51:25.708+02:00,   0.169E-01, 262.41925
  15300,2020-11-04T18:51:56.673+02:00,   0.169E-01, 264.11287
  15400,2020-11-04T18:52:27.764+02:00,   0.169E-01, 265.80649
  15500,2020-11-04T18:52:58.713+02:00,   0.183E-01, 267.52461
  15600,2020-11-04T18:53:29.866+02:00,   0.151E-01, 269.19888
  15700,2020-11-04T18:54:01.504+02:00,   0.170E-01, 270.60781
  15800,2020-11-04T18:54:32.469+02:00,   0.170E-01, 272.30778
  15900,2020-11-04T18:55:04.309+02:00,   0.108E-01, 273.83645
  16000,2020-11-04T18:55:35.322+02:00,   0.174E-01, 275.42558
  16100,2020-11-04T18:56:06.412+02:00,   0.172E-01, 277.12914
  16200,2020-11-04T18:56:37.487+02:00,   0.169E-01, 278.80962
  16300,2020-11-04T18:57:08.562+02:00,   0.169E-01, 280.49666
  16400,2020-11-04T18:57:39.543+02:00,   0.169E-01, 282.18371
