,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-10T00:47:38.993+02:00,   0.339E-01,   0.03395
      2,2020-11-10T00:47:39.388+02:00,   0.373E-01,   0.07129
      3,2020-11-10T00:47:39.761+02:00,   0.373E-01,   0.10864
      4,2020-11-10T00:47:40.284+02:00,   0.373E-01,   0.14598
      5,2020-11-10T00:47:40.667+02:00,   0.373E-01,   0.18333
      6,2020-11-10T00:47:41.039+02:00,   0.373E-01,   0.22067
      7,2020-11-10T00:47:41.694+02:00,   0.336E-01,   0.25427
      8,2020-11-10T00:47:42.087+02:00,   0.336E-01,   0.28788
      9,2020-11-10T00:47:42.468+02:00,   0.336E-01,   0.32148
     10,2020-11-10T00:47:43.001+02:00,   0.336E-01,   0.35508
     20,2020-11-10T00:47:46.498+02:00,   0.295E-01,   0.65456
     30,2020-11-10T00:47:50.019+02:00,   0.258E-01,   0.91604
     40,2020-11-10T00:47:53.585+02:00,   0.258E-01,   1.17375
     50,2020-11-10T00:47:56.828+02:00,   0.258E-01,   1.43146
     60,2020-11-10T00:47:59.956+02:00,   0.258E-01,   1.68917
     70,2020-11-10T00:48:03.258+02:00,   0.207E-01,   1.94184
     80,2020-11-10T00:48:06.463+02:00,   0.207E-01,   2.14911
     90,2020-11-10T00:48:09.835+02:00,   0.165E-01,   2.33279
    100,2020-11-10T00:48:13.159+02:00,   0.160E-01,   2.48161
    200,2020-11-10T00:48:46.307+02:00,   0.142E-01,   3.96052
    300,2020-11-10T00:49:18.529+02:00,   0.112E-01,   5.41252
    400,2020-11-10T00:49:50.302+02:00,   0.125E-01,   6.82055
    500,2020-11-10T00:50:22.189+02:00,   0.958E-02,   7.95246
    600,2020-11-10T00:50:53.890+02:00,   0.163E-01,   9.36961
    700,2020-11-10T00:51:25.786+02:00,   0.130E-01,  10.92567
    800,2020-11-10T00:51:57.721+02:00,   0.122E-01,  12.12672
    900,2020-11-10T00:52:29.514+02:00,   0.113E-01,  13.45129
   1000,2020-11-10T00:53:01.388+02:00,   0.124E-01,  14.64325
   1100,2020-11-10T00:53:33.100+02:00,   0.154E-01,  15.73764
   1200,2020-11-10T00:54:05.937+02:00,   0.118E-01,  16.97334
   1300,2020-11-10T00:54:38.092+02:00,   0.135E-01,  18.12766
   1400,2020-11-10T00:55:09.606+02:00,   0.148E-01,  19.40884
   1500,2020-11-10T00:55:41.436+02:00,   0.130E-01,  20.70281
   1600,2020-11-10T00:56:14.246+02:00,   0.132E-01,  22.02401
   1700,2020-11-10T00:56:47.121+02:00,   0.160E-01,  23.39214
   1800,2020-11-10T00:57:20.078+02:00,   0.120E-01,  24.64262
   1900,2020-11-10T00:57:53.003+02:00,   0.103E-01,  25.84108
   2000,2020-11-10T00:58:26.196+02:00,   0.158E-01,  27.07810
   2100,2020-11-10T00:58:59.051+02:00,   0.167E-01,  28.32137
   2200,2020-11-10T00:59:31.797+02:00,   0.165E-01,  29.79762
   2300,2020-11-10T01:00:04.678+02:00,   0.125E-01,  31.08168
   2400,2020-11-10T01:00:37.187+02:00,   0.105E-01,  32.33856
   2500,2020-11-10T01:01:09.958+02:00,   0.121E-01,  33.45452
   2600,2020-11-10T01:01:42.127+02:00,   0.130E-01,  34.79393
   2700,2020-11-10T01:02:14.229+02:00,   0.132E-01,  36.04486
   2800,2020-11-10T01:02:46.800+02:00,   0.123E-01,  37.55494
   2900,2020-11-10T01:03:19.098+02:00,   0.128E-01,  38.85260
   3000,2020-11-10T01:03:51.755+02:00,   0.140E-01,  40.16897
   3100,2020-11-10T01:04:24.375+02:00,   0.128E-01,  41.62485
   3200,2020-11-10T01:04:56.340+02:00,   0.102E-01,  42.79737
   3300,2020-11-10T01:05:28.242+02:00,   0.112E-01,  44.05167
   3400,2020-11-10T01:06:00.270+02:00,   0.134E-01,  45.49151
   3500,2020-11-10T01:06:32.391+02:00,   0.149E-01,  46.87448
   3600,2020-11-10T01:07:04.648+02:00,   0.104E-01,  48.25729
   3700,2020-11-10T01:07:36.549+02:00,   0.144E-01,  49.61484
   3800,2020-11-10T01:08:08.625+02:00,   0.121E-01,  50.97649
   3900,2020-11-10T01:08:40.315+02:00,   0.161E-01,  52.17757
   4000,2020-11-10T01:09:12.647+02:00,   0.111E-01,  53.54519
   4100,2020-11-10T01:09:44.452+02:00,   0.141E-01,  54.59047
   4200,2020-11-10T01:10:16.181+02:00,   0.104E-01,  55.75780
   4300,2020-11-10T01:10:48.140+02:00,   0.116E-01,  56.90599
   4400,2020-11-10T01:11:19.942+02:00,   0.117E-01,  58.11824
   4500,2020-11-10T01:11:51.673+02:00,   0.128E-01,  59.26756
   4600,2020-11-10T01:12:23.473+02:00,   0.138E-01,  60.70872
   4700,2020-11-10T01:12:55.138+02:00,   0.118E-01,  62.04033
   4800,2020-11-10T01:13:27.178+02:00,   0.103E-01,  63.39475
   4900,2020-11-10T01:13:59.384+02:00,   0.167E-01,  64.70883
   5000,2020-11-10T01:14:31.626+02:00,   0.100E-01,  66.09104
   5100,2020-11-10T01:15:03.383+02:00,   0.135E-01,  67.33835
