s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-1.0776720E+000, 3.8925893E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0737794E+000, 0.0000000E+000, 0.0000000E+000
 2.4000000E+003, 7.8483657E+001,-1.6901912E+001,-1.2854810E+002,-6.9420353E+000,-3.3843868E-003, 0.0000000E+000, 0.0000000E+000,-4.0663233E-001,-7.3911769E+001, 5.2477175E-003, 5.2477175E-003
