,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-11T07:51:37.714+03:00,   0.286E-01,   0.02864
      2,2021-10-11T07:51:37.917+03:00,   0.315E-01,   0.06014
      3,2021-10-11T07:51:38.112+03:00,   0.347E-01,   0.09479
      4,2021-10-11T07:51:38.369+03:00,   0.347E-01,   0.12945
      5,2021-10-11T07:51:38.560+03:00,   0.347E-01,   0.16410
      6,2021-10-11T07:51:38.778+03:00,   0.347E-01,   0.19875
      7,2021-10-11T07:51:39.013+03:00,   0.347E-01,   0.23341
      8,2021-10-11T07:51:39.280+03:00,   0.307E-01,   0.26413
      9,2021-10-11T07:51:39.464+03:00,   0.307E-01,   0.29486
     10,2021-10-11T07:51:39.715+03:00,   0.307E-01,   0.32558
     20,2021-10-11T07:51:41.389+03:00,   0.307E-01,   0.63284
     30,2021-10-11T07:51:43.044+03:00,   0.307E-01,   0.94010
     40,2021-10-11T07:51:44.859+03:00,   0.236E-01,   1.19012
     50,2021-10-11T07:51:46.592+03:00,   0.207E-01,   1.39684
     60,2021-10-11T07:51:48.321+03:00,   0.204E-01,   1.59033
     70,2021-10-11T07:51:50.077+03:00,   0.204E-01,   1.79403
     80,2021-10-11T07:51:51.833+03:00,   0.177E-01,   1.99239
     90,2021-10-11T07:51:53.669+03:00,   0.155E-01,   2.16716
    100,2021-10-11T07:51:55.443+03:00,   0.170E-01,   2.32637
    200,2021-10-11T07:52:13.371+03:00,   0.225E-01,   4.35920
    300,2021-10-11T07:52:31.144+03:00,   0.182E-01,   6.38405
    400,2021-10-11T07:52:48.557+03:00,   0.215E-01,   8.79154
    500,2021-10-11T07:53:06.024+03:00,   0.253E-01,  11.08657
    600,2021-10-11T07:53:28.194+03:00,   0.201E-01,  13.33635
    700,2021-10-11T07:53:55.191+03:00,   0.210E-01,  15.35597
    800,2021-10-11T07:54:21.404+03:00,   0.219E-01,  17.50553
    900,2021-10-11T07:54:47.439+03:00,   0.205E-01,  19.65287
   1000,2021-10-11T07:55:18.819+03:00,   0.213E-01,  21.80419
   1100,2021-10-11T07:55:50.807+03:00,   0.207E-01,  23.92739
   1200,2021-10-11T07:56:24.727+03:00,   0.171E-01,  26.10678
   1300,2021-10-11T07:57:01.186+03:00,   0.237E-01,  28.28941
   1400,2021-10-11T07:57:39.573+03:00,   0.218E-01,  30.33090
   1500,2021-10-11T07:58:17.641+03:00,   0.213E-01,  32.39222
   1600,2021-10-11T07:58:50.506+03:00,   0.241E-01,  34.70621
   1700,2021-10-11T07:59:22.809+03:00,   0.221E-01,  36.76647
   1800,2021-10-11T07:59:55.426+03:00,   0.222E-01,  38.68654
   1900,2021-10-11T08:00:27.256+03:00,   0.176E-01,  40.82079
   2000,2021-10-11T08:00:58.426+03:00,   0.239E-01,  43.05203
   2100,2021-10-11T08:01:29.329+03:00,   0.221E-01,  45.32706
   2200,2021-10-11T08:02:00.590+03:00,   0.231E-01,  47.59156
   2300,2021-10-11T08:02:31.937+03:00,   0.200E-01,  49.74772
   2400,2021-10-11T08:03:03.275+03:00,   0.240E-01,  51.99143
   2500,2021-10-11T08:03:38.728+03:00,   0.174E-01,  54.22575
   2600,2021-10-11T08:04:14.169+03:00,   0.244E-01,  56.49740
   2700,2021-10-11T08:04:48.422+03:00,   0.194E-01,  58.60012
   2800,2021-10-11T08:05:22.781+03:00,   0.215E-01,  60.74566
   2900,2021-10-11T08:05:57.344+03:00,   0.202E-01,  62.78895
   3000,2021-10-11T08:06:32.922+03:00,   0.240E-01,  64.82766
   3100,2021-10-11T08:07:08.698+03:00,   0.180E-01,  67.07731
   3200,2021-10-11T08:07:44.749+03:00,   0.231E-01,  69.31822
   3300,2021-10-11T08:08:18.373+03:00,   0.209E-01,  71.48761
   3400,2021-10-11T08:08:51.275+03:00,   0.207E-01,  73.70635
   3500,2021-10-11T08:09:23.980+03:00,   0.210E-01,  75.62421
   3600,2021-10-11T08:09:57.555+03:00,   0.243E-01,  77.81713
   3700,2021-10-11T08:10:31.831+03:00,   0.194E-01,  79.93974
   3800,2021-10-11T08:11:05.718+03:00,   0.243E-01,  82.12467
   3900,2021-10-11T08:11:39.709+03:00,   0.243E-01,  84.43240
   4000,2021-10-11T08:12:13.491+03:00,   0.255E-01,  86.76314
   4100,2021-10-11T08:12:47.557+03:00,   0.191E-01,  89.20420
   4200,2021-10-11T08:13:21.779+03:00,   0.235E-01,  91.29547
   4300,2021-10-11T08:13:55.425+03:00,   0.248E-01,  93.74788
   4400,2021-10-11T08:14:28.832+03:00,   0.252E-01,  96.10520
   4500,2021-10-11T08:15:02.871+03:00,   0.230E-01,  98.30941
   4600,2021-10-11T08:15:36.357+03:00,   0.186E-01, 100.57998
   4700,2021-10-11T08:16:10.215+03:00,   0.243E-01, 102.92632
   4800,2021-10-11T08:16:44.635+03:00,   0.174E-01, 105.16988
   4900,2021-10-11T08:17:18.738+03:00,   0.247E-01, 107.41404
   5000,2021-10-11T08:17:52.887+03:00,   0.216E-01, 109.37080
   5100,2021-10-11T08:18:27.056+03:00,   0.184E-01, 111.58432
   5200,2021-10-11T08:19:02.402+03:00,   0.247E-01, 113.62456
   5300,2021-10-11T08:19:36.260+03:00,   0.207E-01, 115.85100
   5400,2021-10-11T08:20:10.484+03:00,   0.208E-01, 117.98432
   5500,2021-10-11T08:20:44.873+03:00,   0.243E-01, 120.30897
   5600,2021-10-11T08:21:22.031+03:00,   0.220E-01, 122.52892
   5700,2021-10-11T08:21:57.076+03:00,   0.198E-01, 124.67674
   5800,2021-10-11T08:22:33.120+03:00,   0.212E-01, 126.79168
   5900,2021-10-11T08:23:09.407+03:00,   0.199E-01, 128.57832
   6000,2021-10-11T08:23:45.549+03:00,   0.238E-01, 130.82631
