s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-8.9673787E-004, 3.4907609E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6183026E-004, 0.0000000E+000, 0.0000000E+000
 2.1000000E+003, 3.2546893E+002,-7.1027300E+001,-2.2613040E+002,-1.8805816E+001,-3.5547673E-002, 0.0000000E+000, 0.0000000E+000, 7.9811562E-001, 9.4698717E+000, 1.9844392E-002, 1.9844392E-002
