,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-05-23T21:47:25.034+03:00,   0.177E+00,   0.17678
      2,2021-05-23T21:47:25.357+03:00,   0.177E+00,   0.35355
      3,2021-05-23T21:47:25.651+03:00,   0.177E+00,   0.53033
      4,2021-05-23T21:47:26.259+03:00,   0.177E+00,   0.70711
      5,2021-05-23T21:47:26.565+03:00,   0.177E+00,   0.88388
      6,2021-05-23T21:47:26.973+03:00,   0.177E+00,   1.06066
      7,2021-05-23T21:47:27.589+03:00,   0.177E+00,   1.23744
      8,2021-05-23T21:47:27.886+03:00,   0.177E+00,   1.41421
      9,2021-05-23T21:47:28.195+03:00,   0.177E+00,   1.59099
     10,2021-05-23T21:47:28.875+03:00,   0.177E+00,   1.76777
     20,2021-05-23T21:47:33.728+03:00,   0.177E+00,   3.53553
     30,2021-05-23T21:47:37.715+03:00,   0.177E+00,   5.30330
     40,2021-05-23T21:47:42.797+03:00,   0.177E+00,   7.07107
     50,2021-05-23T21:47:46.991+03:00,   0.177E+00,   8.83883
     60,2021-05-23T21:47:51.733+03:00,   0.177E+00,  10.60660
     70,2021-05-23T21:47:56.275+03:00,   0.177E+00,  12.37437
     80,2021-05-23T21:48:00.678+03:00,   0.177E+00,  14.14214
     90,2021-05-23T21:48:05.096+03:00,   0.177E+00,  15.90990
    100,2021-05-23T21:48:09.628+03:00,   0.177E+00,  17.67767
    200,2021-05-23T21:48:54.280+03:00,   0.111E+00,  33.05073
    300,2021-05-23T21:49:38.410+03:00,   0.122E+00,  44.65932
    400,2021-05-23T21:50:24.991+03:00,   0.127E+00,  57.20776
    500,2021-05-23T21:51:08.998+03:00,   0.125E+00,  69.76463
    600,2021-05-23T21:51:51.815+03:00,   0.122E+00,  81.83865
    700,2021-05-23T21:52:35.346+03:00,   0.124E+00,  93.80084
    800,2021-05-23T21:53:18.361+03:00,   0.124E+00, 106.22564
    900,2021-05-23T21:54:06.248+03:00,   0.124E+00, 118.65044
   1000,2021-05-23T21:54:47.045+03:00,   0.124E+00, 131.07524
   1100,2021-05-23T21:55:33.377+03:00,   0.122E+00, 143.32414
   1200,2021-05-23T21:56:26.382+03:00,   0.122E+00, 155.51118
   1300,2021-05-23T21:57:13.127+03:00,   0.122E+00, 167.69822
   1400,2021-05-23T21:57:59.572+03:00,   0.121E+00, 179.74722
   1500,2021-05-23T21:58:45.204+03:00,   0.130E+00, 192.19099
   1600,2021-05-23T21:59:30.775+03:00,   0.130E+00, 205.23371
   1700,2021-05-23T22:00:16.890+03:00,   0.112E+00, 217.92303
   1800,2021-05-23T22:01:06.260+03:00,   0.117E+00, 230.04399
   1900,2021-05-23T22:01:51.032+03:00,   0.126E+00, 242.49225
   2000,2021-05-23T22:02:34.818+03:00,   0.113E+00, 254.92552
   2100,2021-05-23T22:03:24.482+03:00,   0.123E+00, 266.44114
   2200,2021-05-23T22:04:10.089+03:00,   0.123E+00, 278.73263
   2300,2021-05-23T22:04:55.462+03:00,   0.121E+00, 290.49622
   2400,2021-05-23T22:05:39.695+03:00,   0.121E+00, 302.64535
   2500,2021-05-23T22:06:24.391+03:00,   0.121E+00, 314.79447
   2600,2021-05-23T22:07:07.484+03:00,   0.121E+00, 326.94359
   2700,2021-05-23T22:07:53.937+03:00,   0.120E+00, 338.83008
   2800,2021-05-23T22:08:39.178+03:00,   0.132E+00, 351.14158
   2900,2021-05-23T22:09:24.717+03:00,   0.118E+00, 363.07257
   3000,2021-05-23T22:10:09.006+03:00,   0.116E+00, 375.29262
   3100,2021-05-23T22:10:52.946+03:00,   0.113E+00, 386.97837
   3200,2021-05-23T22:11:36.969+03:00,   0.123E+00, 398.90639
   3300,2021-05-23T22:12:24.462+03:00,   0.133E+00, 411.10082
   3400,2021-05-23T22:13:08.698+03:00,   0.124E+00, 423.36446
   3500,2021-05-23T22:13:52.518+03:00,   0.122E+00, 435.57855
   3600,2021-05-23T22:14:47.534+03:00,   0.118E+00, 447.20511
   3700,2021-05-23T22:15:55.054+03:00,   0.124E+00, 459.20009
   3800,2021-05-23T22:17:04.922+03:00,   0.111E+00, 471.46930
   3900,2021-05-23T22:18:04.349+03:00,   0.117E+00, 482.94168
   4000,2021-05-23T22:18:52.987+03:00,   0.117E+00, 494.65148
   4100,2021-05-23T22:19:49.105+03:00,   0.117E+00, 506.36128
   4200,2021-05-23T22:20:50.442+03:00,   0.129E+00, 518.50434
   4300,2021-05-23T22:21:44.292+03:00,   0.127E+00, 531.23475
   4400,2021-05-23T22:22:31.362+03:00,   0.114E+00, 543.19960
   4500,2021-05-23T22:23:19.525+03:00,   0.123E+00, 555.24822
   4600,2021-05-23T22:24:05.139+03:00,   0.130E+00, 567.40555
   4700,2021-05-23T22:24:48.615+03:00,   0.122E+00, 579.56038
   4800,2021-05-23T22:25:32.858+03:00,   0.120E+00, 591.64935
   4900,2021-05-23T22:26:15.531+03:00,   0.118E+00, 603.34092
