,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-15T01:38:35.392+02:00,   0.259E-01,   0.02591
      2,2020-11-15T01:38:35.767+02:00,   0.285E-01,   0.05441
      3,2020-11-15T01:38:36.142+02:00,   0.314E-01,   0.08577
      4,2020-11-15T01:38:36.642+02:00,   0.314E-01,   0.11712
      5,2020-11-15T01:38:37.002+02:00,   0.314E-01,   0.14847
      6,2020-11-15T01:38:37.392+02:00,   0.314E-01,   0.17982
      7,2020-11-15T01:38:38.017+02:00,   0.278E-01,   0.20766
      8,2020-11-15T01:38:38.392+02:00,   0.278E-01,   0.23549
      9,2020-11-15T01:38:38.767+02:00,   0.278E-01,   0.26333
     10,2020-11-15T01:38:39.267+02:00,   0.278E-01,   0.29116
     20,2020-11-15T01:38:42.438+02:00,   0.240E-01,   0.53166
     30,2020-11-15T01:38:45.644+02:00,   0.216E-01,   0.76227
     40,2020-11-15T01:38:48.824+02:00,   0.216E-01,   0.97804
     50,2020-11-15T01:38:51.883+02:00,   0.216E-01,   1.19381
     60,2020-11-15T01:38:55.184+02:00,   0.167E-01,   1.38916
     70,2020-11-15T01:38:58.353+02:00,   0.223E-01,   1.59630
     80,2020-11-15T01:39:01.460+02:00,   0.245E-01,   1.83895
     90,2020-11-15T01:39:04.725+02:00,   0.192E-01,   2.04849
    100,2020-11-15T01:39:07.882+02:00,   0.232E-01,   2.25639
    200,2020-11-15T01:39:39.675+02:00,   0.239E-01,   4.61494
    300,2020-11-15T01:40:11.052+02:00,   0.221E-01,   6.87084
    400,2020-11-15T01:40:42.928+02:00,   0.270E-01,   9.23834
    500,2020-11-15T01:41:14.180+02:00,   0.241E-01,  11.68812
    600,2020-11-15T01:41:45.329+02:00,   0.253E-01,  14.29005
    700,2020-11-15T01:42:16.637+02:00,   0.244E-01,  16.92034
    800,2020-11-15T01:42:47.794+02:00,   0.251E-01,  19.54812
    900,2020-11-15T01:43:19.250+02:00,   0.234E-01,  22.00742
   1000,2020-11-15T01:43:50.710+02:00,   0.268E-01,  24.60967
   1100,2020-11-15T01:44:22.324+02:00,   0.202E-01,  27.23596
   1200,2020-11-15T01:44:53.972+02:00,   0.237E-01,  29.60797
   1300,2020-11-15T01:45:25.432+02:00,   0.262E-01,  32.14601
   1400,2020-11-15T01:45:56.554+02:00,   0.270E-01,  34.57105
   1500,2020-11-15T01:46:27.912+02:00,   0.271E-01,  37.25376
   1600,2020-11-15T01:46:59.394+02:00,   0.239E-01,  39.96140
   1700,2020-11-15T01:47:31.007+02:00,   0.284E-01,  42.55591
   1800,2020-11-15T01:48:02.278+02:00,   0.247E-01,  45.22197
   1900,2020-11-15T01:48:33.632+02:00,   0.275E-01,  47.58885
   2000,2020-11-15T01:49:05.563+02:00,   0.284E-01,  50.22433
   2100,2020-11-15T01:49:36.881+02:00,   0.241E-01,  52.97930
   2200,2020-11-15T01:50:08.581+02:00,   0.261E-01,  55.57423
   2300,2020-11-15T01:50:39.817+02:00,   0.257E-01,  58.23818
   2400,2020-11-15T01:51:11.310+02:00,   0.279E-01,  60.96841
   2500,2020-11-15T01:51:43.214+02:00,   0.155E-01,  63.34225
   2600,2020-11-15T01:52:14.344+02:00,   0.277E-01,  65.90438
   2700,2020-11-15T01:52:45.711+02:00,   0.210E-01,  68.39661
   2800,2020-11-15T01:53:17.220+02:00,   0.280E-01,  71.05145
   2900,2020-11-15T01:53:48.702+02:00,   0.264E-01,  73.70101
   3000,2020-11-15T01:54:19.997+02:00,   0.278E-01,  76.32637
   3100,2020-11-15T01:54:51.224+02:00,   0.232E-01,  78.98517
   3200,2020-11-15T01:55:22.725+02:00,   0.272E-01,  81.56709
   3300,2020-11-15T01:55:54.343+02:00,   0.290E-01,  84.05817
   3400,2020-11-15T01:56:24.880+02:00,   0.247E-01,  86.78065
   3500,2020-11-15T01:56:55.096+02:00,   0.280E-01,  89.13245
   3600,2020-11-15T01:57:25.311+02:00,   0.284E-01,  91.81057
   3700,2020-11-15T01:57:56.928+02:00,   0.261E-01,  94.51176
   3800,2020-11-15T01:58:28.236+02:00,   0.287E-01,  97.20310
   3900,2020-11-15T01:59:00.042+02:00,   0.284E-01,  99.63483
   4000,2020-11-15T01:59:31.588+02:00,   0.286E-01, 102.35827
   4100,2020-11-15T02:00:02.852+02:00,   0.277E-01, 105.04456
   4200,2020-11-15T02:00:33.991+02:00,   0.281E-01, 107.68617
   4300,2020-11-15T02:01:05.272+02:00,   0.238E-01, 110.29780
   4400,2020-11-15T02:01:36.912+02:00,   0.244E-01, 112.93838
   4500,2020-11-15T02:02:08.168+02:00,   0.254E-01, 115.64521
   4600,2020-11-15T02:02:39.177+02:00,   0.273E-01, 118.16232
   4700,2020-11-15T02:03:10.457+02:00,   0.248E-01, 120.54185
   4800,2020-11-15T02:03:41.717+02:00,   0.227E-01, 123.05599
   4900,2020-11-15T02:04:13.209+02:00,   0.257E-01, 125.55054
   5000,2020-11-15T02:04:44.472+02:00,   0.260E-01, 128.01983
   5100,2020-11-15T02:05:15.831+02:00,   0.278E-01, 130.66138
   5200,2020-11-15T02:05:46.995+02:00,   0.211E-01, 133.18378
   5300,2020-11-15T02:06:18.633+02:00,   0.218E-01, 135.68260
   5400,2020-11-15T02:06:50.176+02:00,   0.215E-01, 138.01886
   5500,2020-11-15T02:07:21.560+02:00,   0.271E-01, 140.55736
   5600,2020-11-15T02:07:53.229+02:00,   0.279E-01, 143.20294
   5700,2020-11-15T02:08:24.288+02:00,   0.270E-01, 145.89798
   5800,2020-11-15T02:08:55.331+02:00,   0.231E-01, 148.46242
   5900,2020-11-15T02:09:26.808+02:00,   0.289E-01, 151.01668
