,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-12T13:19:28.573+02:00,   0.299E-01,   0.02986
      2,2020-11-12T13:19:28.955+02:00,   0.328E-01,   0.06271
      3,2020-11-12T13:19:29.318+02:00,   0.328E-01,   0.09556
      4,2020-11-12T13:19:29.761+02:00,   0.328E-01,   0.12841
      5,2020-11-12T13:19:30.111+02:00,   0.328E-01,   0.16126
      6,2020-11-12T13:19:30.476+02:00,   0.328E-01,   0.19411
      7,2020-11-12T13:19:30.917+02:00,   0.328E-01,   0.22696
      8,2020-11-12T13:19:31.289+02:00,   0.328E-01,   0.25981
      9,2020-11-12T13:19:31.774+02:00,   0.286E-01,   0.28839
     10,2020-11-12T13:19:32.225+02:00,   0.286E-01,   0.31698
     20,2020-11-12T13:19:35.330+02:00,   0.254E-01,   0.58051
     30,2020-11-12T13:19:38.399+02:00,   0.254E-01,   0.83449
     40,2020-11-12T13:19:41.699+02:00,   0.225E-01,   1.08270
     50,2020-11-12T13:19:44.768+02:00,   0.225E-01,   1.30784
     60,2020-11-12T13:19:47.856+02:00,   0.248E-01,   1.55099
     70,2020-11-12T13:19:51.005+02:00,   0.272E-01,   1.81103
     80,2020-11-12T13:19:54.187+02:00,   0.245E-01,   2.06689
     90,2020-11-12T13:19:57.327+02:00,   0.232E-01,   2.29273
    100,2020-11-12T13:20:00.499+02:00,   0.255E-01,   2.53362
    200,2020-11-12T13:20:33.377+02:00,   0.158E-01,   4.42649
    300,2020-11-12T13:21:05.276+02:00,   0.177E-01,   6.20022
    400,2020-11-12T13:21:37.401+02:00,   0.213E-01,   8.13805
    500,2020-11-12T13:22:08.701+02:00,   0.245E-01,  10.49629
    600,2020-11-12T13:22:39.575+02:00,   0.269E-01,  13.00803
    700,2020-11-12T13:23:10.697+02:00,   0.258E-01,  15.56268
    800,2020-11-12T13:23:41.699+02:00,   0.255E-01,  18.10486
    900,2020-11-12T13:24:12.974+02:00,   0.225E-01,  20.61120
   1000,2020-11-12T13:24:44.834+02:00,   0.253E-01,  23.04302
   1100,2020-11-12T13:25:16.805+02:00,   0.253E-01,  25.57589
   1200,2020-11-12T13:25:48.647+02:00,   0.253E-01,  28.10876
   1300,2020-11-12T13:26:20.644+02:00,   0.248E-01,  30.62120
   1400,2020-11-12T13:26:52.776+02:00,   0.193E-01,  32.91893
   1500,2020-11-12T13:27:24.084+02:00,   0.253E-01,  35.40379
   1600,2020-11-12T13:27:55.798+02:00,   0.272E-01,  37.92250
   1700,2020-11-12T13:28:27.419+02:00,   0.245E-01,  40.43848
   1800,2020-11-12T13:28:58.855+02:00,   0.254E-01,  42.94979
   1900,2020-11-12T13:29:30.441+02:00,   0.262E-01,  45.31400
   2000,2020-11-12T13:30:01.960+02:00,   0.277E-01,  47.85619
   2100,2020-11-12T13:30:33.536+02:00,   0.224E-01,  50.41438
   2200,2020-11-12T13:31:05.200+02:00,   0.258E-01,  52.92851
   2300,2020-11-12T13:31:36.295+02:00,   0.258E-01,  55.50362
   2400,2020-11-12T13:32:07.813+02:00,   0.260E-01,  58.01261
   2500,2020-11-12T13:32:39.079+02:00,   0.260E-01,  60.61239
   2600,2020-11-12T13:33:10.666+02:00,   0.229E-01,  63.17333
   2700,2020-11-12T13:33:42.492+02:00,   0.251E-01,  65.58443
   2800,2020-11-12T13:34:14.104+02:00,   0.262E-01,  68.11061
   2900,2020-11-12T13:34:45.503+02:00,   0.253E-01,  70.63070
   3000,2020-11-12T13:35:16.918+02:00,   0.227E-01,  73.11423
   3100,2020-11-12T13:35:48.596+02:00,   0.246E-01,  75.50401
   3200,2020-11-12T13:36:20.197+02:00,   0.230E-01,  78.02947
   3300,2020-11-12T13:36:51.640+02:00,   0.244E-01,  80.45850
   3400,2020-11-12T13:37:23.023+02:00,   0.260E-01,  82.88003
   3500,2020-11-12T13:37:54.447+02:00,   0.247E-01,  85.38780
   3600,2020-11-12T13:38:26.016+02:00,   0.254E-01,  87.87876
   3700,2020-11-12T13:38:57.354+02:00,   0.251E-01,  90.38272
   3800,2020-11-12T13:39:28.660+02:00,   0.251E-01,  92.88881
   3900,2020-11-12T13:39:59.882+02:00,   0.251E-01,  95.39491
   4000,2020-11-12T13:40:31.441+02:00,   0.244E-01,  97.82238
   4100,2020-11-12T13:41:02.882+02:00,   0.261E-01, 100.42285
   4200,2020-11-12T13:41:34.167+02:00,   0.225E-01, 102.99656
   4300,2020-11-12T13:42:05.515+02:00,   0.261E-01, 105.43301
   4400,2020-11-12T13:42:36.758+02:00,   0.261E-01, 108.03844
   4500,2020-11-12T13:43:07.984+02:00,   0.261E-01, 110.64387
   4600,2020-11-12T13:43:39.186+02:00,   0.261E-01, 113.24930
   4700,2020-11-12T13:44:10.430+02:00,   0.261E-01, 115.85473
