, 45, 50, 55, 60, 65, 70, 75, 80
25,  1.6319815E-009,  4.9784975E-009,  3.0860928E-009,  1.2077350E-009,  1.8339477E-010,  0.0000000E+000,  0.0000000E+000,  0.0000000E+000
30,  1.4517618E-009,  2.1890259E-009,  2.0761398E-009,  1.2679306E-009,  4.1003833E-010,  2.1299136E-009,  3.4847353E-008,  2.3618779E-007
35,  1.2620409E-009,  3.5957786E-009,  3.8155519E-009,  2.5493893E-009,  9.1690850E-010,  1.5066583E-009,  6.2092958E-008,  7.5837036E-007
40,  1.1686167E-009,  2.8754811E-009,  3.9058843E-009,  3.2141261E-009,  1.5427112E-009,  4.1317088E-009,  1.9507915E-007,  1.9902157E-006
45,  7.5882131E-010,  2.5079101E-009,  4.7608066E-009,  4.5618847E-009,  2.7893087E-009,  2.2245306E-008,  9.3774092E-007,  5.4308355E-006
50,  5.4648513E-010,  2.0766268E-009,  4.9051815E-009,  5.0231396E-009,  4.9648787E-009,  1.0310317E-007,  3.3781372E-006,  1.4349423E-005
55,  4.6101499E-010,  2.0020500E-009,  5.7898765E-009,  5.5877917E-009,  1.0538935E-008,  3.7818230E-007,  8.4198063E-006,  3.3004315E-005
60,  2.6909633E-010,  1.6984760E-009,  4.7144651E-009,  4.7599856E-009,  1.6922287E-008,  8.4842520E-007,  1.5738897E-005,  6.5398758E-005
65,  3.7853788E-010,  1.9562817E-009,  5.1805393E-009,  5.4146523E-009,  2.0891988E-008,  1.1033733E-006,  2.0482147E-005,  8.7428422E-005
70,  3.2871953E-010,  2.9167548E-009,  5.5216159E-009,  6.9092325E-009,  2.3024506E-008,  7.7019923E-007,  1.1230097E-005,  4.6860518E-005
75,  2.9254415E-010,  2.3530464E-009,  5.7187946E-009,  7.4889334E-009,  1.3103154E-008,  2.8076856E-007,  4.7097614E-006,  3.5975293E-005
80,  2.7965842E-010,  1.7943265E-009,  4.2706661E-009,  6.1809573E-009,  1.0121621E-008,  2.1467156E-007,  4.6968330E-006,  2.7012264E-005
85,  3.2397891E-010,  1.8591263E-009,  3.5516747E-009,  5.7537279E-009,  6.6716720E-009,  7.6782480E-008,  9.0337434E-007,  6.0871742E-006
90,  3.7380507E-010,  2.1785620E-009,  3.5726621E-009,  5.4957980E-009,  5.0634223E-009,  1.6224339E-008,  9.3170114E-008,  5.0510945E-007
95,  4.0639464E-010,  2.4784816E-009,  4.3507577E-009,  6.2900070E-009,  5.8599756E-009,  4.7966675E-009,  9.2762414E-009,  4.1387032E-008
100,  3.7904705E-010,  2.6127737E-009,  5.3698327E-009,  7.8607421E-009,  7.9749671E-009,  5.3185171E-009,  3.2899959E-009,  3.7677263E-009
105,  3.6783180E-010,  2.4913247E-009,  5.4560064E-009,  8.8100859E-009,  9.7261941E-009,  6.7804618E-009,  3.8404794E-009,  1.6145246E-009
110,  3.4672240E-010,  2.2879378E-009,  5.6783516E-009,  9.8383313E-009,  1.1921346E-008,  9.0159234E-009,  5.3269441E-009,  1.6981777E-009
115,  3.1669611E-010,  2.0128230E-009,  5.5513266E-009,  1.0017321E-008,  1.2965792E-008,  1.0909957E-008,  6.5604514E-009,  1.9577565E-009
