,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-30T00:15:29.962+02:00,   0.233E-01,   0.02326
      2,2020-10-30T00:15:30.352+02:00,   0.256E-01,   0.04884
      3,2020-10-30T00:15:30.743+02:00,   0.281E-01,   0.07698
      4,2020-10-30T00:15:31.273+02:00,   0.310E-01,   0.10794
      5,2020-10-30T00:15:31.680+02:00,   0.310E-01,   0.13890
      6,2020-10-30T00:15:32.086+02:00,   0.310E-01,   0.16985
      7,2020-10-30T00:15:32.617+02:00,   0.310E-01,   0.20081
      8,2020-10-30T00:15:33.023+02:00,   0.310E-01,   0.23176
      9,2020-10-30T00:15:33.414+02:00,   0.310E-01,   0.26272
     10,2020-10-30T00:15:33.976+02:00,   0.310E-01,   0.29368
     20,2020-10-30T00:15:37.507+02:00,   0.310E-01,   0.60324
     30,2020-10-30T00:15:41.257+02:00,   0.276E-01,   0.90603
     40,2020-10-30T00:15:44.725+02:00,   0.247E-01,   1.16433
     50,2020-10-30T00:15:47.865+02:00,   0.221E-01,   1.40586
     60,2020-10-30T00:15:50.943+02:00,   0.221E-01,   1.62669
     70,2020-10-30T00:15:54.115+02:00,   0.243E-01,   1.85856
     80,2020-10-30T00:15:57.286+02:00,   0.225E-01,   2.07839
     90,2020-10-30T00:16:00.536+02:00,   0.225E-01,   2.30292
    100,2020-10-30T00:16:03.878+02:00,   0.225E-01,   2.52745
    200,2020-10-30T00:16:36.560+02:00,   0.221E-01,   4.74066
    300,2020-10-30T00:17:08.992+02:00,   0.216E-01,   6.88536
    400,2020-10-30T00:17:40.581+02:00,   0.135E-01,   8.93426
    500,2020-10-30T00:18:11.843+02:00,   0.209E-01,  10.90486
    600,2020-10-30T00:18:42.949+02:00,   0.205E-01,  12.97239
    700,2020-10-30T00:19:14.383+02:00,   0.212E-01,  15.07830
    800,2020-10-30T00:19:45.536+02:00,   0.212E-01,  17.20032
    900,2020-10-30T00:20:17.158+02:00,   0.201E-01,  19.09874
   1000,2020-10-30T00:20:48.727+02:00,   0.216E-01,  21.14711
   1100,2020-10-30T00:21:20.629+02:00,   0.216E-01,  23.30502
   1200,2020-10-30T00:21:53.766+02:00,   0.185E-01,  25.32408
   1300,2020-10-30T00:22:26.497+02:00,   0.204E-01,  27.21777
   1400,2020-10-30T00:22:59.212+02:00,   0.183E-01,  29.15312
   1500,2020-10-30T00:23:32.034+02:00,   0.221E-01,  31.28268
   1600,2020-10-30T00:24:04.984+02:00,   0.195E-01,  33.40605
   1700,2020-10-30T00:24:37.496+02:00,   0.218E-01,  35.27253
   1800,2020-10-30T00:25:10.180+02:00,   0.214E-01,  37.36932
   1900,2020-10-30T00:25:43.067+02:00,   0.205E-01,  39.37019
   2000,2020-10-30T00:26:15.517+02:00,   0.226E-01,  41.45655
   2100,2020-10-30T00:26:48.529+02:00,   0.215E-01,  43.47347
   2200,2020-10-30T00:27:21.244+02:00,   0.188E-01,  45.52760
   2300,2020-10-30T00:27:53.756+02:00,   0.227E-01,  47.63747
   2400,2020-10-30T00:28:26.096+02:00,   0.222E-01,  49.82489
   2500,2020-10-30T00:28:58.937+02:00,   0.206E-01,  51.88415
   2600,2020-10-30T00:29:31.293+02:00,   0.206E-01,  53.94081
   2700,2020-10-30T00:30:03.289+02:00,   0.201E-01,  55.92717
   2800,2020-10-30T00:30:36.452+02:00,   0.177E-01,  57.53093
   2900,2020-10-30T00:31:08.714+02:00,   0.207E-01,  59.30995
   3000,2020-10-30T00:31:41.304+02:00,   0.204E-01,  61.40168
   3100,2020-10-30T00:32:14.566+02:00,   0.190E-01,  63.38633
   3200,2020-10-30T00:32:46.906+02:00,   0.174E-01,  65.30400
   3300,2020-10-30T00:33:18.965+02:00,   0.183E-01,  67.36732
   3400,2020-10-30T00:33:50.962+02:00,   0.202E-01,  69.29182
   3500,2020-10-30T00:34:23.224+02:00,   0.222E-01,  71.34223
   3600,2020-10-30T00:34:55.689+02:00,   0.195E-01,  73.50913
   3700,2020-10-30T00:35:28.061+02:00,   0.226E-01,  75.66860
